STN,YYYYMMDD,TG,TN,TX,T10N,SQ,SP,Q,DR,UG,UX,UN
260,2015,26,-15,57,-34,13,14,297,17,90,98,79
260,2015,20,6,55,-1,38,42,449,34,88,94,68
260,2015,17,-16,63,-34,72,78,663,2,85,98,59
260,2015,2,-40,53,-59,49,53,504,0,88,96,75
260,2015,-7,-38,20,-57,36,39,508,5,83,98,68
260,2015,-2,-20,31,-27,79,84,767,0,74,88,54
260,2015,15,-51,55,-66,5,5,319,0,90,97,82
260,2015,50,34,67,22,46,48,513,0,74,91,57
260,2015,57,44,72,40,0,0,163,5,89,96,80
260,2015,57,46,72,42,2,2,228,8,87,97,77
260,2015,42,31,54,30,0,0,162,0,82,87,79
260,2015,26,-3,45,-27,0,0,285,0,88,98,80
260,2015,46,-3,99,-10,73,74,760,0,79,96,63
260,2015,66,47,102,32,16,16,374,0,77,83,69
260,2015,26,-35,67,-55,89,90,858,0,82,97,66
260,2015,9,-49,77,-68,88,88,839,0,90,99,72
260,2015,33,-30,90,-57,24,24,409,4,91,99,65
260,2015,18,-34,81,-58,90,89,983,0,86,98,54
260,2015,35,-3,74,-9,51,50,701,0,81,96,68
260,2015,53,34,65,32,0,0,97,229,93,95,83
260,2015,32,4,63,-19,16,16,370,51,89,94,78
260,2015,32,-18,68,-43,76,73,863,29,82,96,62
260,2015,59,27,98,24,42,40,712,34,78,93,50
260,2015,54,35,89,23,36,34,513,41,80,90,63
260,2015,48,16,87,5,44,42,611,35,88,97,70
260,2015,63,37,83,37,0,0,264,77,95,99,87
260,2015,49,-3,82,-30,74,69,899,0,77,94,56
260,2015,51,-5,91,-29,69,64,927,0,72,92,54
260,2015,83,60,107,58,70,65,939,39,74,95,55
260,2015,53,16,84,14,68,62,795,8,69,89,56
260,2015,44,30,75,21,18,16,386,26,80,90,71
260,2015,51,28,76,18,29,26,558,3,77,91,66
260,2015,57,11,103,-13,68,61,887,0,79,97,57
260,2015,66,46,90,27,7,6,441,0,77,86,60
260,2015,84,40,139,27,63,56,1041,0,64,85,44
260,2015,93,40,157,21,100,88,1366,0,69,97,46
260,2015,88,67,113,63,27,24,626,0,85,95,74
260,2015,76,-7,113,-30,87,76,1183,7,79,98,57
260,2015,27,-20,95,-43,92,80,1401,0,82,100,45
260,2015,54,-29,127,-54,105,91,1490,0,71,96,44
260,2015,46,7,92,-19,102,88,1421,0,70,90,54
260,2015,34,7,53,-10,8,7,353,6,82,89,71
260,2015,56,45,68,38,0,0,312,9,80,88,71
260,2015,63,6,128,-20,74,62,1153,0,78,96,51
260,2015,76,-17,178,-36,106,89,1375,0,73,98,38
260,2015,56,6,88,-15,9,8,545,0,92,99,85
260,2015,68,7,126,-17,50,41,909,0,85,98,64
260,2015,49,6,93,-20,49,40,894,0,84,97,66
260,2015,64,39,93,38,27,22,693,30,83,97,67
260,2015,43,-15,86,-39,75,61,1437,0,73,97,52
260,2015,31,-29,93,-59,92,75,1438,0,81,98,60
260,2015,57,-21,115,-50,66,53,1217,15,80,97,54
260,2015,59,50,69,43,0,0,261,115,88,96,77
260,2015,50,3,73,-19,18,14,605,61,85,97,68
260,2015,57,-4,89,-32,16,13,619,8,81,98,69
260,2015,69,-6,117,-39,8,6,421,65,89,98,72
260,2015,93,75,113,68,2,2,252,74,84,95,69
260,2015,72,53,91,52,79,62,1413,29,66,95,46
260,2015,90,58,111,54,52,40,1216,42,66,96,49
260,2015,65,34,91,31,60,46,1004,41,70,87,54
260,2015,63,41,86,38,59,45,1476,48,70,88,51
260,2015,70,45,95,40,29,22,1168,0,67,81,51
260,2015,54,18,94,-10,46,35,1072,44,71,91,52
260,2015,53,-22,113,-46,109,83,1805,0,71,98,34
260,2015,69,16,117,-11,18,14,651,0,83,98,63
260,2015,71,6,132,-21,84,63,1572,0,82,98,55
260,2015,86,39,142,12,36,27,1318,0,85,99,63
260,2015,104,19,181,-6,115,85,1916,0,76,98,43
260,2015,113,27,196,0,109,81,1926,0,73,99,39
260,2015,90,26,136,-8,33,24,643,23,78,96,62
260,2015,100,21,155,-7,103,75,1931,6,66,94,41
260,2015,84,41,128,15,104,76,1871,0,69,91,44
260,2015,119,32,200,4,114,83,2122,0,70,96,36
260,2015,138,54,230,16,127,92,2192,0,68,98,33
260,2015,99,64,134,36,98,70,1972,0,63,97,44
260,2015,85,52,129,23,75,54,1601,0,66,79,52
260,2015,90,41,144,17,125,89,2223,0,64,88,37
260,2015,78,-6,152,-35,82,58,1896,0,72,98,41
260,2015,109,43,171,-1,126,89,2323,0,67,88,43
260,2015,100,22,174,-14,129,91,2360,0,72,98,34
260,2015,85,34,121,-4,31,22,1154,0,78,97,61
260,2015,94,37,155,-5,88,61,2048,0,74,99,50
260,2015,124,15,204,-18,107,74,2147,0,67,99,36
260,2015,121,86,150,57,27,19,733,56,83,93,72
260,2015,106,79,139,76,10,7,542,12,87,95,81
260,2015,80,-3,126,-49,116,79,2146,0,64,97,41
260,2015,60,-22,118,-65,103,70,2000,2,66,97,39
260,2015,89,14,147,-29,43,29,1407,17,66,90,39
260,2015,98,58,142,35,98,66,1997,0,69,92,38
260,2015,87,31,133,1,96,65,1994,0,65,89,42
260,2015,97,4,158,-28,107,72,2141,0,60,99,34
260,2015,130,69,170,49,26,17,845,31,77,96,59
260,2015,154,117,194,108,54,36,1417,35,72,94,54
260,2015,154,86,222,42,81,54,1640,26,72,94,41
260,2015,122,85,155,69,82,54,1569,8,67,79,54
260,2015,118,75,162,47,72,47,1647,14,74,97,51
260,2015,142,78,194,58,59,39,1979,4,67,98,39
260,2015,133,91,161,76,19,12,1025,22,75,92,57
260,2015,128,42,191,10,137,89,2502,0,72,97,50
260,2015,176,91,256,60,105,68,2316,0,64,94,37
260,2015,146,112,175,95,70,45,1866,0,67,85,48
260,2015,127,76,181,47,100,64,2063,0,67,92,46
260,2015,112,59,167,30,85,54,2438,0,65,88,44
260,2015,94,39,144,1,86,55,2209,0,70,98,52
260,2015,105,41,149,3,22,14,944,34,78,95,51
260,2015,119,68,162,37,98,62,2057,0,61,89,42
260,2015,111,77,140,51,15,9,821,33,77,89,65
260,2015,100,74,137,59,72,45,1687,19,76,87,58
260,2015,105,67,147,29,106,67,2270,2,72,91,49
260,2015,119,25,174,-1,120,75,2353,0,71,99,46
260,2015,149,86,199,59,36,23,1837,0,67,87,52
260,2015,124,60,157,28,64,40,1686,10,76,94,57
260,2015,126,25,199,-7,138,86,2883,10,68,97,34
260,2015,124,97,153,90,33,20,1481,10,72,97,55
260,2015,118,75,158,55,56,35,1905,0,66,91,42
260,2015,135,54,189,24,65,40,1838,0,66,98,42
260,2015,129,57,165,18,66,41,1584,7,70,95,50
260,2015,111,56,158,20,9,6,1087,25,75,93,49
260,2015,112,66,154,36,138,85,2553,0,66,93,47
260,2015,126,79,165,58,3,2,688,77,84,96,67
260,2015,127,61,161,36,56,34,1950,0,63,96,45
260,2015,148,111,177,109,0,0,420,42,76,91,62
260,2015,138,63,177,34,59,36,1481,0,71,99,53
260,2015,156,46,220,18,151,92,2953,0,63,98,40
260,2015,214,95,318,68,113,68,2552,15,68,96,36
260,2015,156,85,189,59,134,81,2986,0,59,92,35
260,2015,139,71,189,37,142,86,2826,0,64,98,38
260,2015,125,79,172,63,132,80,2584,0,67,94,50
260,2015,116,75,150,53,57,34,1835,0,69,88,51
260,2015,154,89,208,79,119,72,2568,0,64,92,39
260,2015,179,93,240,83,151,91,2953,0,54,80,34
260,2015,216,128,274,109,136,82,2783,0,56,83,37
260,2015,175,141,213,139,38,23,1589,7,75,93,54
260,2015,153,123,195,122,5,3,954,0,82,89,67
260,2015,133,76,175,49,139,83,3062,0,62,84,43
260,2015,114,45,177,13,47,28,1587,0,72,97,43
260,2015,160,53,227,22,85,51,2299,20,73,97,42
260,2015,143,115,166,113,49,29,1601,5,75,96,62
260,2015,127,103,153,97,14,8,981,47,83,95,65
260,2015,130,97,163,89,3,2,1034,0,77,97,54
260,2015,144,121,185,113,29,17,994,25,85,96,70
260,2015,127,76,153,53,14,8,1056,39,84,98,63
260,2015,126,94,151,83,36,21,1013,13,83,97,73
260,2015,158,117,215,99,74,44,2108,0,70,97,47
260,2015,182,114,240,92,121,72,2689,0,68,96,46
260,2015,205,134,250,124,36,22,1823,0,63,96,44
260,2015,176,103,218,72,103,62,2236,0,74,98,56
260,2015,173,88,232,57,41,25,1616,0,74,99,50
260,2015,180,112,242,89,92,55,2184,0,72,98,47
260,2015,206,97,273,69,153,92,2914,0,61,98,38
260,2015,260,158,331,126,152,91,2935,0,49,73,30
260,2015,254,190,331,180,113,68,2366,13,66,98,49
260,2015,241,169,291,155,141,85,2719,0,76,99,54
260,2015,256,179,327,159,97,58,2492,0,66,88,41
260,2015,202,157,282,138,58,35,1708,0,75,96,55
260,2015,187,139,238,106,109,66,2277,0,71,95,47
260,2015,198,125,258,96,73,44,1594,0,68,97,49
260,2015,159,127,196,120,32,19,1313,51,81,94,63
260,2015,135,72,176,41,95,58,2153,24,71,97,52
260,2015,165,68,226,36,141,86,2791,0,65,98,40
260,2015,204,139,287,109,101,61,2605,0,60,85,33
260,2015,177,156,204,149,2,1,921,22,80,93,67
260,2015,174,163,196,163,1,1,640,97,92,98,79
260,2015,179,140,213,126,17,10,1061,43,88,98,69
260,2015,179,144,211,139,9,6,932,16,91,98,81
260,2015,196,120,251,98,123,76,2716,0,70,98,45
260,2015,217,175,256,171,76,47,2082,9,73,94,55
260,2015,182,145,221,129,104,64,2284,0,72,94,53
260,2015,162,119,205,100,46,28,1142,65,82,97,57
260,2015,178,96,214,71,36,22,1354,4,86,99,70
260,2015,210,175,254,162,114,71,2655,0,66,87,50
260,2015,195,163,231,154,85,53,1994,0,67,86,45
260,2015,178,136,217,116,100,63,2093,0,66,92,44
260,2015,184,134,233,113,10,6,1304,3,74,92,51
260,2015,149,112,183,101,17,11,551,66,86,94,77
260,2015,148,86,209,66,69,44,1775,60,80,97,50
260,2015,166,142,197,141,29,18,1110,49,85,96,71
260,2015,152,125,189,123,24,15,1171,85,84,95,57
260,2015,141,109,176,109,98,62,1882,18,77,96,55
260,2015,138,76,181,47,96,61,1746,7,75,97,54
260,2015,133,51,194,21,106,68,2061,0,69,98,41
260,2015,151,61,220,30,125,80,2434,0,69,98,39
260,2015,177,77,242,45,121,78,2387,0,65,99,43
260,2015,215,124,300,85,129,84,2489,0,67,94,43
260,2015,180,138,215,121,52,34,1126,37,77,94,49
260,2015,189,103,250,73,103,67,2310,0,63,91,45
260,2015,205,133,284,107,115,75,2352,0,73,98,48
260,2015,206,126,270,102,113,74,2291,0,76,98,53
260,2015,187,130,230,103,109,72,2336,0,71,93,48
260,2015,186,103,243,73,77,51,1891,0,77,97,58
260,2015,198,147,252,129,48,32,1624,0,79,99,57
260,2015,200,137,254,116,35,23,1617,0,81,99,55
260,2015,195,163,230,156,58,39,1520,0,79,94,64
260,2015,217,146,284,140,107,72,2212,10,77,96,58
260,2015,209,169,254,152,36,24,1387,22,86,99,64
260,2015,184,158,221,157,23,16,1100,60,88,98,73
260,2015,150,129,166,128,0,0,609,155,88,97,73
260,2015,143,129,152,128,0,0,334,198,96,97,95
260,2015,146,134,168,131,8,5,523,45,89,98,77
260,2015,165,116,225,87,41,28,1582,0,78,98,51
260,2015,179,104,249,74,94,65,2047,0,76,99,47
260,2015,197,137,253,113,78,54,1768,0,80,98,57
260,2015,207,141,265,113,114,80,2184,0,63,94,42
260,2015,197,149,259,135,86,60,1941,39,65,98,38
260,2015,179,133,231,114,48,34,1314,16,85,100,58
260,2015,167,140,199,140,39,28,1244,71,81,97,49
260,2015,202,165,252,160,43,31,1481,19,80,97,62
260,2015,157,135,185,127,2,1,436,63,89,98,78
260,2015,154,98,209,75,85,61,1596,2,82,99,53
260,2015,170,81,236,58,123,89,2111,5,73,99,44
260,2015,200,145,253,142,73,53,1585,47,87,98,76
260,2015,209,175,265,173,45,33,1240,31,88,97,73
260,2015,161,120,195,103,50,37,1221,0,78,91,61
260,2015,132,79,188,59,59,43,1253,13,81,98,53
260,2015,122,66,171,43,58,43,1202,2,82,100,61
260,2015,135,116,166,104,15,11,791,119,91,97,75
260,2015,132,93,169,74,42,31,1094,25,82,97,59
260,2015,131,91,170,79,43,32,1110,29,78,95,62
260,2015,142,123,169,122,35,26,886,23,88,98,74
260,2015,139,82,169,59,3,2,798,0,84,99,68
260,2015,131,71,185,45,112,85,1830,0,81,100,61
260,2015,143,91,196,78,110,84,1858,0,73,92,53
260,2015,143,93,201,78,120,92,1907,0,76,93,52
260,2015,157,113,202,95,13,10,739,33,85,98,65
260,2015,166,125,194,111,71,55,1360,0,80,94,57
260,2015,145,113,198,104,36,28,800,43,87,98,72
260,2015,125,98,159,83,30,24,807,12,79,88,55
260,2015,154,110,192,100,7,6,373,44,89,97,77
260,2015,144,125,164,110,5,4,384,66,90,97,84
260,2015,139,99,184,86,60,48,1102,0,85,97,66
260,2015,134,85,175,59,21,17,807,6,88,98,67
260,2015,135,71,181,49,36,29,896,0,83,99,66
260,2015,146,110,186,92,52,42,1143,24,81,97,62
260,2015,131,91,174,71,31,25,925,31,89,99,67
260,2015,132,104,173,89,47,39,774,29,90,98,73
260,2015,126,108,157,99,6,5,303,35,92,98,82
260,2015,116,52,168,27,42,35,797,0,89,99,62
260,2015,104,34,168,11,63,53,1037,0,85,99,62
260,2015,110,46,175,13,83,70,1144,0,86,98,62
260,2015,105,44,160,15,25,21,763,0,86,99,65
260,2015,117,58,174,27,105,89,1460,0,77,98,52
260,2015,123,81,175,69,106,90,1452,0,73,91,52
260,2015,106,49,169,5,105,90,1447,0,80,98,51
260,2015,103,33,183,-5,105,91,1452,0,79,98,45
260,2015,103,44,188,11,72,62,1107,0,88,100,61
260,2015,103,46,179,24,86,75,1125,0,89,100,64
260,2015,131,57,169,33,34,30,759,20,88,100,73
260,2015,153,131,176,130,4,4,462,66,95,98,86
260,2015,149,137,176,128,9,8,411,21,93,98,80
260,2015,124,58,159,29,19,17,605,6,85,100,66
260,2015,102,40,163,13,70,63,1131,0,91,100,64
260,2015,109,59,143,47,69,62,999,0,82,98,65
260,2015,65,23,115,10,98,89,1225,0,72,92,55
260,2015,48,9,102,-15,82,75,954,0,79,92,60
260,2015,38,12,59,-16,17,16,493,0,84,98,69
260,2015,51,20,80,5,0,0,252,72,95,98,89
260,2015,63,28,80,14,0,0,131,115,97,98,93
260,2015,77,67,84,68,0,0,161,116,96,98,90
260,2015,81,73,90,70,0,0,151,48,97,99,92
260,2015,84,37,109,31,8,8,269,0,95,100,84
260,2015,105,52,125,31,0,0,176,0,95,99,86
260,2015,95,51,126,27,7,7,360,9,94,99,81
260,2015,97,47,125,25,0,0,362,74,94,100,79
260,2015,119,72,148,44,0,0,273,81,90,99,74
260,2015,114,68,141,45,4,4,429,0,80,98,59
260,2015,118,101,138,96,9,9,373,5,82,91,72
260,2015,99,30,143,3,76,75,743,10,85,98,55
260,2015,105,30,158,3,90,90,899,0,88,97,71
260,2015,111,59,173,14,82,82,845,0,88,98,69
260,2015,106,72,133,60,8,8,351,0,91,99,83
260,2015,107,49,156,14,47,48,584,0,91,100,67
260,2015,102,65,150,22,62,63,629,0,89,98,73
260,2015,98,65,143,30,89,92,775,0,87,98,72
260,2015,77,30,160,5,80,83,751,0,93,100,71
260,2015,69,9,159,-11,85,89,766,0,91,100,61
260,2015,90,13,157,-16,76,80,674,0,83,100,64
260,2015,122,77,154,45,3,3,229,0,84,93,72
260,2015,133,112,154,106,0,0,219,66,94,98,87
260,2015,155,139,171,137,2,2,201,77,93,98,82
260,2015,164,141,185,134,2,2,218,14,89,94,83
260,2015,131,76,173,41,28,30,378,5,91,99,82
260,2015,136,120,160,117,7,8,277,65,83,94,67
260,2015,145,133,156,131,0,0,78,28,91,96,85
260,2015,127,116,138,113,0,0,180,21,86,95,80
260,2015,133,117,153,100,35,39,375,0,84,91,77
260,2015,114,77,136,63,39,44,462,16,74,89,57
260,2015,97,77,119,63,5,6,266,87,79,97,62
260,2015,143,119,150,116,0,0,77,62,85,97,74
260,2015,125,113,137,107,0,0,87,27,84,97,74
260,2015,135,109,156,108,2,2,121,118,88,98,73
260,2015,131,110,145,99,24,28,318,12,72,86,62
260,2015,112,82,138,78,0,0,148,41,78,97,66
260,2015,79,48,97,36,0,0,184,18,75,93,63
260,2015,43,8,63,-5,11,13,200,72,89,97,75
260,2015,26,0,57,-22,27,32,326,3,86,97,76
260,2015,32,-26,80,-53,42,50,397,0,83,97,62
260,2015,42,31,66,26,0,0,71,129,90,98,76
260,2015,54,22,79,0,9,11,178,41,93,98,86
260,2015,40,0,96,-25,54,65,419,2,90,98,68
260,2015,45,8,65,-24,0,0,128,19,93,98,85
260,2015,67,45,87,39,47,57,359,92,81,97,64
260,2015,102,74,125,72,0,0,83,70,84,93,66
260,2015,95,65,126,61,0,0,74,127,80,97,59
260,2015,97,68,124,56,0,0,104,31,90,98,76
260,2015,110,94,119,80,0,0,120,0,75,86,70
260,2015,98,84,127,77,14,17,245,0,78,80,73
260,2015,94,82,112,68,64,80,377,44,82,94,70
260,2015,79,72,91,59,7,9,201,0,76,82,66
260,2015,105,74,124,71,6,8,151,28,84,97,73
260,2015,105,88,124,65,11,14,162,27,92,98,85
260,2015,98,73,120,58,34,43,281,36,88,97,78
260,2015,76,54,99,26,62,79,356,0,82,92,71
260,2015,59,49,77,41,2,3,157,4,84,93,75
260,2015,70,54,88,43,0,0,74,94,90,96,76
260,2015,76,33,117,7,9,12,170,42,85,95,80
260,2015,68,39,117,21,18,23,209,28,92,97,84
260,2015,76,64,100,58,7,9,191,0,92,100,80
260,2015,74,48,91,43,39,50,271,0,91,98,83
260,2015,114,89,129,84,2,3,59,103,95,98,90
260,2015,136,124,153,113,47,61,268,4,85,96,76
260,2015,118,106,130,96,0,0,121,4,86,95,76
260,2015,122,106,141,97,2,3,97,1,91,96,85
260,2015,116,97,137,83,19,25,191,12,82,91,74
260,2015,104,84,118,72,15,19,179,50,85,93,75
260,2015,130,103,144,91,0,0,34,20,84,96,71
260,2015,106,73,133,57,34,44,228,4,79,91,60
260,2015,98,64,134,53,29,38,205,10,83,95,69
260,2015,96,65,140,49,2,3,142,22,85,98,78
260,2015,131,111,144,101,43,56,248,0,79,83,76
260,2015,118,102,131,90,0,0,84,0,81,84,78
260,2015,89,65,121,45,56,72,320,0,81,93,71
260,2015,75,54,103,33,24,31,191,0,85,97,78
260,2015,69,49,91,27,64,82,297,0,87,98,79
260,2015,78,55,105,38,45,58,306,17,80,93,64
260,2016,41,-2,75,-9,0,0,176,0,96,100,81
260,2016,54,46,63,42,3,4,86,70,92,97,84
260,2016,69,52,82,47,20,25,176,112,90,98,76
260,2016,57,38,70,37,0,0,71,115,97,98,93
260,2016,68,47,77,47,0,0,90,7,89,96,81
260,2016,26,16,47,18,0,0,119,4,96,99,93
260,2016,61,35,79,35,0,0,50,58,84,98,63
260,2016,54,14,83,-7,59,74,369,0,76,90,64
260,2016,56,10,79,-8,5,6,165,5,89,95,82
260,2016,69,50,90,42,29,36,272,22,83,93,69
260,2016,48,21,67,11,0,0,73,20,92,95,86
260,2016,58,47,72,40,18,22,226,72,87,93,79
260,2016,50,24,70,14,16,20,162,33,84,89,76
260,2016,35,16,53,9,0,0,121,101,89,93,79
260,2016,24,-12,40,-34,4,5,162,0,88,98,80
260,2016,27,-16,56,-34,29,35,289,12,81,98,59
260,2016,-10,-56,30,-86,60,72,471,0,81,95,57
260,2016,-33,-67,0,-94,69,83,553,0,82,95,65
260,2016,-25,-80,7,-100,22,26,289,0,82,94,70
260,2016,12,-37,53,-58,8,9,225,0,90,99,80
260,2016,-12,-43,15,-66,5,6,103,0,96,100,90
260,2016,9,-22,57,-33,43,50,350,50,86,99,72
260,2016,66,28,90,22,41,48,377,0,94,100,87
260,2016,77,50,104,49,0,0,59,47,95,98,88
260,2016,107,74,146,71,48,55,457,0,81,97,57
260,2016,92,66,111,57,25,29,349,31,83,95,66
260,2016,109,86,124,83,0,0,74,105,86,94,77
260,2016,67,49,90,38,72,81,561,9,71,86,54
260,2016,85,53,100,49,0,0,81,43,85,95,74
260,2016,74,51,99,40,0,0,76,120,79,93,61
260,2016,68,36,108,20,6,7,222,78,84,98,65
260,2016,115,106,119,104,0,0,201,21,84,94,75
260,2016,89,65,114,55,22,24,257,4,67,81,56
260,2016,50,31,70,18,51,55,403,27,78,92,61
260,2016,51,29,77,15,3,3,160,51,89,96,78
260,2016,87,50,109,47,3,3,214,25,90,97,81
260,2016,94,83,106,72,0,0,193,5,79,91,71
260,2016,85,66,111,55,36,38,419,44,73,90,65
260,2016,85,70,99,65,35,37,445,102,77,91,65
260,2016,53,33,82,22,0,0,108,63,82,94,65
260,2016,48,18,83,7,28,29,413,56,86,97,70
260,2016,38,-16,83,-40,67,69,573,1,83,98,64
260,2016,27,-17,66,-44,36,37,507,0,88,99,67
260,2016,18,-20,44,-49,37,38,555,24,85,92,74
260,2016,14,5,26,4,0,0,151,235,94,97,90
260,2016,23,-31,56,-57,55,55,654,1,77,97,57
260,2016,-3,-50,61,-77,86,86,957,0,82,98,61
260,2016,-13,-52,35,-87,84,84,871,0,84,97,70
260,2016,13,-23,31,-44,2,2,293,51,85,95,73
260,2016,39,12,83,11,51,50,659,20,83,99,57
260,2016,82,50,111,47,0,0,209,123,90,96,79
260,2016,104,86,116,85,0,0,139,79,91,97,83
260,2016,68,44,113,31,0,0,245,58,83,95,61
260,2016,43,8,79,-13,60,57,678,14,84,96,66
260,2016,23,-14,65,-36,60,57,687,6,85,97,60
260,2016,18,-10,54,-32,51,48,680,9,87,97,72
260,2016,21,-7,55,-30,17,16,419,0,81,95,55
260,2016,22,-16,63,-32,95,89,1091,0,67,89,46
260,2016,22,-17,66,-43,85,79,1065,0,76,94,54
260,2016,13,-43,67,-67,97,90,1165,0,79,98,52
260,2016,20,-54,86,-78,0,0,273,75,90,97,74
260,2016,53,27,90,23,36,33,652,55,85,94,65
260,2016,39,-4,84,-35,74,67,1006,7,80,96,53
260,2016,10,-25,32,-47,5,5,169,95,93,99,83
260,2016,5,-45,64,-66,37,33,770,3,88,100,62
260,2016,30,7,73,-16,25,22,650,19,89,98,69
260,2016,25,-8,78,-30,46,41,831,15,86,98,59
260,2016,36,-22,83,-42,52,46,889,0,83,98,65
260,2016,44,14,81,-27,44,39,858,0,69,85,54
260,2016,41,-12,92,-44,88,77,1209,0,71,87,54
260,2016,32,-15,85,-42,95,83,1300,0,88,98,71
260,2016,31,-27,101,-55,103,89,1386,0,79,96,55
260,2016,39,-16,99,-36,100,86,1459,0,73,88,57
260,2016,41,-20,104,-34,102,87,1476,0,68,88,42
260,2016,46,-6,83,-32,17,14,427,0,90,98,82
260,2016,44,-2,90,-16,95,80,1399,0,70,92,51
260,2016,57,0,120,-23,102,86,1525,0,70,93,41
260,2016,52,24,68,24,0,0,321,0,87,97,74
260,2016,62,51,75,49,0,0,583,0,73,79,66
260,2016,68,42,96,37,23,19,731,19,85,95,62
260,2016,72,58,93,47,0,0,438,11,85,97,73
260,2016,76,46,101,24,9,7,579,1,84,92,75
260,2016,76,62,101,54,28,23,800,12,86,95,70
260,2016,79,66,99,63,0,0,459,4,83,95,67
260,2016,65,0,96,-16,17,14,468,87,91,100,72
260,2016,95,6,149,-11,102,81,1626,0,77,100,57
260,2016,91,55,133,35,36,29,890,51,77,95,51
260,2016,97,75,129,67,62,49,1161,12,68,80,48
260,2016,78,55,112,28,38,30,700,58,78,93,60
260,2016,81,43,117,27,80,63,1394,5,74,95,47
260,2016,76,31,116,11,15,12,939,0,77,97,56
260,2016,72,12,130,-6,104,80,1836,0,75,97,48
260,2016,101,37,134,15,14,11,960,0,73,94,61
260,2016,152,121,204,114,61,47,1302,33,73,98,45
260,2016,124,75,158,53,51,39,1040,28,82,98,56
260,2016,106,80,133,61,20,15,751,41,82,95,67
260,2016,89,68,117,52,21,16,627,26,81,92,60
260,2016,73,53,104,44,57,43,1145,24,77,91,57
260,2016,67,16,115,2,24,18,779,25,88,99,64
260,2016,92,10,149,-5,83,62,1593,0,71,100,43
260,2016,107,52,157,31,106,78,1993,25,73,98,53
260,2016,132,73,182,62,127,93,2081,0,61,79,47
260,2016,116,50,167,29,67,49,1612,21,75,99,49
260,2016,90,36,158,16,80,58,1628,0,82,100,45
260,2016,106,29,167,13,77,56,1625,0,74,99,43
260,2016,103,89,141,62,16,12,736,108,88,97,72
260,2016,86,54,118,37,51,37,1362,20,78,93,62
260,2016,62,10,106,-4,84,60,1474,25,78,99,60
260,2016,81,-1,130,-17,67,48,1475,0,72,99,47
260,2016,97,40,136,19,87,62,1720,0,68,90,49
260,2016,86,30,138,12,114,80,2274,0,70,97,46
260,2016,101,27,166,12,127,89,2331,0,62,87,42
260,2016,87,57,125,50,46,32,1614,0,69,93,52
260,2016,62,30,93,18,74,51,1693,30,72,91,54
260,2016,46,21,88,9,94,65,1739,11,76,91,50
260,2016,49,17,80,8,17,12,776,33,81,92,71
260,2016,48,13,77,6,41,28,1150,49,82,94,68
260,2016,60,32,107,22,69,47,1601,27,79,92,58
260,2016,58,7,93,-2,97,66,1726,9,73,97,45
260,2016,74,46,106,39,14,9,1051,47,77,90,64
260,2016,77,28,112,5,58,39,1663,0,73,97,53
260,2016,79,-1,141,-19,119,80,2523,0,69,99,29
260,2016,115,16,179,-3,105,70,2203,1,68,98,30
260,2016,97,30,140,7,127,85,2381,18,72,99,46
260,2016,95,17,160,-8,102,68,2059,0,69,100,41
260,2016,128,29,188,-3,138,91,2676,0,56,92,34
260,2016,164,81,236,41,140,92,2601,0,65,96,38
260,2016,195,94,258,55,142,93,2653,0,52,94,26
260,2016,201,127,252,78,142,93,2663,0,46,69,28
260,2016,202,142,253,112,131,85,2586,0,49,65,36
260,2016,189,154,221,135,9,6,1247,0,62,76,49
260,2016,204,141,255,117,83,54,1986,0,58,86,34
260,2016,202,144,251,121,137,88,2432,0,50,68,35
260,2016,154,97,222,87,135,87,2685,0,61,78,32
260,2016,89,64,121,48,62,40,1734,0,63,80,49
260,2016,86,53,121,28,73,47,1883,1,68,89,46
260,2016,93,40,136,9,42,27,1511,5,73,95,56
260,2016,123,50,181,22,67,43,1647,0,69,95,49
260,2016,136,83,187,43,30,19,1322,3,74,96,55
260,2016,134,104,173,70,10,6,1156,4,81,97,63
260,2016,137,107,186,75,10,6,870,10,80,95,59
260,2016,179,107,234,74,44,28,1797,0,71,97,49
260,2016,155,129,190,128,2,1,672,102,87,97,70
260,2016,120,105,133,99,1,1,579,158,91,97,82
260,2016,114,98,146,89,15,9,1516,0,75,93,61
260,2016,118,77,145,52,2,1,619,4,88,98,77
260,2016,137,56,193,33,68,42,2018,0,78,99,57
260,2016,160,106,209,89,71,44,1855,0,77,96,57
260,2016,176,112,227,90,73,45,1912,0,80,98,61
260,2016,172,140,205,128,18,11,922,6,83,94,61
260,2016,162,153,180,152,0,0,499,32,92,98,85
260,2016,182,131,226,106,67,41,1726,0,79,99,53
260,2016,192,154,243,156,57,35,1726,4,84,99,65
260,2016,153,137,172,137,0,0,622,0,91,97,87
260,2016,164,137,214,137,35,21,1160,0,90,98,73
260,2016,201,141,275,142,81,49,2095,1,79,100,44
260,2016,200,137,256,126,150,91,2874,0,70,89,52
260,2016,189,117,256,102,146,88,2955,0,68,97,40
260,2016,201,153,265,149,81,49,2438,0,68,89,38
260,2016,161,127,216,119,64,39,2180,0,78,96,57
260,2016,153,110,203,81,150,90,2959,0,68,91,38
260,2016,164,108,212,87,81,49,2421,0,65,92,32
260,2016,162,120,208,119,28,17,1518,44,77,91,61
260,2016,166,135,211,126,8,5,1111,26,84,98,61
260,2016,159,146,190,141,14,8,1192,15,87,98,77
260,2016,152,111,191,86,21,13,1170,49,89,99,73
